GasCost;Avg-assignments;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-identifier-length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-identifier-length;Max-indentation-length;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-occurrences-single-character;Max-occurrences-single-identifier
0,02246864;0,07518797;0,105263158;0,105263158;0,466165414;0,120300752;6,207251603;0;6,437698413;0,07518797;44,96696429;0;0,812030075;0,060150376;0,097744361;0,691729323;0,157894737;4,654135338;11;8;10;101;108;8;41;7
0,00139824;0,107142857;0,107142857;0,142857143;0,071428571;0,285714286;1,614583333;0,035714286;3,2375;0,285714286;25,1625;0;0,785714286;0,142857143;0,178571429;1,214285714;0;5;6;6;8;70;22;4;17;3
0,02204064;0,169230769;0,030769231;0,069230769;0,130769231;0,123076923;6,044210526;0,046153846;7,74235589;0,061538462;39,55125313;0,015384615;0,707692308;0,323076923;0,053846154;1,015384615;0,176923077;6,569230769;14;16;8;118;92;42;52;9
0,02183684;0,05952381;0,089285714;0,095238095;0,595238095;0,089285714;6,064652015;0;6,581657848;0,047619048;47,92010582;0;0,678571429;0,05952381;0,214285714;0,464285714;0,077380952;5,720238095;16;8;8;124;114;10;64;9
0,03239984;0,115909091;0,002272727;0,063636364;0,425;0,1;6,62409283;0,027272727;6,255911106;0,061363636;35,8298527;0,002272727;0,552272727;0,172727273;0,061363636;0,75;0,122727273;4,847727273;28;17;27;163;243;76;361;10
0,00139824;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,01559598;0,066666667;0,053333333;0,12;0,373333333;0,106666667;6,392045455;0;6,501515152;0,066666667;44,02405303;0;0,746666667;0,106666667;0,16;0,48;0,12;6,026666667;12;8;5;105;56;8;43;5
0,00624922;0,137931034;0,275862069;0;0,24137931;0,034482759;2,105263158;0;6;0,103448276;30,59090909;0,068965517;0,655172414;0,482758621;0,310344828;1,034482759;0,310344828;2,379310345;11;12;3;74;19;14;41;7
0,02139932;0,055172414;0,075862069;0,144827586;0,55862069;0,089655172;6,295650183;0,006896552;6,731746032;0,055172414;49,02420635;0;0,696551724;0,04137931;0,165517241;0,537931034;0,082758621;6,124137931;16;12;8;129;101;6;64;9
0,0214729;0,054794521;0,075342466;0,143835616;0,561643836;0,089041096;6,399221612;0,006849315;6,731746032;0,054794521;47,98849206;0;0,705479452;0,04109589;0,178082192;0,547945205;0,082191781;5,493150685;16;12;8;115;103;6;64;9
0,01909556;0,109375;0,140625;0,234375;0;0,203125;6,270538985;0;6,547845805;0,109375;41,08276644;0;1,453125;0,09375;0,203125;1;0,15625;8,6875;16;8;7;101;93;6;34;9
0,00129714;0,130434783;0,130434783;0,173913043;0;0,347826087;1,614583333;0;3,1;0,347826087;26,9625;0;0,956521739;0,086956522;0,217391304;1,304347826;0;5,434782609;6;4;8;70;22;2;10;3
0,00158662;0;0;0;0;0;3;0;5,333333333;0,4;25;0;0,4;0;0;1,2;0,6;3,8;3;8;2;39;2;0;5;2
0,01727422;0,074074074;0,074074074;0,166666667;0,518518519;0,064814815;6,470787546;0,009259259;6,742857143;0,055555556;43,57989418;0;0,648148148;0,055555556;0,12037037;0,537037037;0,064814815;4,62037037;16;12;6;106;70;6;64;9
0,0207689;0,060150376;0,112781955;0,082706767;0,142857143;0,157894737;7,240365762;0,052631579;7,158922842;0,120300752;31,75625286;0;0,661654135;0,060150376;0,060150376;0,691729323;0,157894737;5,759398496;31;13;16;87;88;8;44;7
0,001398;0;0,266666667;0,733333333;0;0;4,883333333;0;2,666666667;0,2;43,66666667;0;0,866666667;0;0;1,6;0,2;3,6;7;4;3;96;13;0;15;1
0,04846498;0,161290323;0,177419355;0,129032258;0,016129032;0,075268817;7,451966089;0,005376344;3,13452381;0,129032258;31,47048611;0;1,091397849;0,096774194;0,016129032;1,23655914;0,198924731;3,634408602;20;6;24;106;203;18;47;7
0,00139824;0,047619048;0,119047619;0,095238095;0,357142857;0,19047619;1,567460317;0,023809524;3,154166667;0,19047619;25,425;0;0,547619048;0,095238095;0,119047619;0,80952381;0;3,166666667;6;6;8;72;23;4;17;3
0,01870046;0,095890411;0,178082192;0,150684932;0,095890411;0,164383562;6,263302277;0;5,402116402;0,082191781;35,82837302;0;1,02739726;0,109589041;0,136986301;0,739726027;0,150684932;4,616438356;11;6;6;94;75;8;52;6
0,01404146;0,100671141;0,127516779;0,040268456;0,161073826;0,093959732;8,637400794;0,013422819;6,154365079;0,087248322;26,89603175;0;0,624161074;0,161073826;0,067114094;0,818791946;0,187919463;5,201342282;19;12;13;128;93;24;94;12
0,00270134;0,25;0;0,125;0;0,125;6,5;0;7,333333333;0,125;38,66666667;0,125;1;0,25;0,25;1,75;0,125;7,875;10;12;1;82;8;2;16;3
0,02410514;0,104089219;0,074349442;0,063197026;0,17472119;0,074349442;7,58669263;0,037174721;15,72462393;0,130111524;44,07227935;0,007434944;0,977695167;0,141263941;0,405204461;1,345724907;0,111524164;5,594795539;17;440;35;453;263;38;127;10
0,00325766;0,083333333;0;0;0;0;4,833333333;0;5,666666667;0,25;28,66666667;0;0,666666667;0,166666667;0,083333333;1;0,583333333;4,25;8;8;3;54;8;2;9;3
0,00734036;0,079365079;0,063492063;0,031746032;0,047619048;0,111111111;5,020833333;0;6,876470588;0,063492063;38,31102941;0,015873016;0,698412698;0,444444444;0,142857143;0,666666667;0,19047619;4,698412698;10;23;4;60;44;28;34;4
0,02536564;0,195652174;0,036231884;0,289855072;0,036231884;0,079710145;7,391141154;0,007246377;5,988824248;0,210144928;43,19973784;0;1,239130435;0,15942029;0;1,376811594;0,427536232;4,920289855;21;12;29;143;171;22;69;11
0,00139824;0,075;0;0,1;0,35;0,2;1,614583333;0,025;3,2375;0,2;25,1625;0;0,55;0,1;0,125;0,85;0;3,5;6;6;8;70;22;4;17;3
0,01339056;0,226415094;0,150943396;0,188679245;0;0,113207547;6,598622782;0,018867925;7,111111111;0,056603774;40,32222222;0;1,188679245;0,075471698;0,094339623;0,867924528;0,132075472;5,716981132;18;12;3;90;63;4;43;6
0,01523464;0,037735849;0;0,226415094;0,037735849;0,113207547;6,063470497;0;6,589285714;0,075471698;38,77232143;0;0,962264151;0,037735849;0,132075472;0,716981132;0,169811321;1,528301887;11;8;4;85;51;2;108;6
0,0241712;0,113684211;0,088421053;0,050526316;0,330526316;0,065263158;7,244960554;0,023157895;6,882737707;0,088421053;34,49834597;0,004210526;0,730526316;0,101052632;0,269473684;0,922105263;0,058947368;1,530526316;23;16;42;114;347;48;321;10
0,00797382;0,028571429;0,114285714;0,028571429;0,171428571;0,057142857;4,702380952;0;5,133333333;0,171428571;25,7;0;0,628571429;0;0;0,971428571;0,371428571;3,342857143;12;7;6;45;22;0;16;4
0,02214216;0,082474227;0,237113402;0,216494845;0;0,144329897;6,361275183;0,010309278;7,625198413;0,082474227;40,27539683;0;1,072164948;0,041237113;0,134020619;0,824742268;0,12371134;7,402061856;16;16;8;101;104;4;34;9
0,0213846;0,055172414;0,075862069;0,144827586;0,55862069;0,089655172;6,295650183;0,006896552;6,731746032;0,055172414;50,27420635;0;0,696551724;0,04137931;0,165517241;0,537931034;0,082758621;6,531034483;16;12;8;146;101;6;64;9
0,00129714;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,01962202;0,222222222;0,158730159;0,238095238;0;0,158730159;6,283645125;0;6,498866213;0,111111111;43,30612245;0;1,476190476;0,095238095;0,031746032;1,206349206;0,333333333;8,19047619;11;8;7;101;93;6;28;7
0,04607526;0,452380952;0,007936508;0;0;0;2,620689655;0;7,866666667;0,007936508;80,4;0;0,46031746;0;0;0,952380952;0;3,833333333;8;8;1;84;58;0;308;1
0,0544377;0,113138686;0,02919708;0,080291971;0,237226277;0,208029197;7,336203701;0,149635036;6,494212205;0,102189781;52,17825601;0;1,065693431;0,211678832;0,288321168;1,211678832;0,277372263;10,75547445;24;8;28;158;292;58;79;9
0,01924352;0,101449275;0,144927536;0,217391304;0;0,188405797;6,270538985;0;6,547845805;0,101449275;41,05895692;0;1,347826087;0,086956522;0,188405797;0,927536232;0,144927536;8,028985507;16;8;7;101;93;6;34;9
0,0013018;0,12;0,12;0,16;0,08;0,32;1,614583333;0;3,1;0,32;27,8625;0;0,88;0,08;0,2;1,2;0;5;6;4;8;74;22;2;18;3
0,0074081;0,055555556;0,055555556;0,027777778;0,305555556;0,111111111;6,20625;0;6,708333333;0,055555556;46,45833333;0;0,583333333;0;0,194444444;0,333333333;0,083333333;4,611111111;12;9;2;92;21;0;35;5
0,01561022;0,066666667;0,053333333;0,133333333;0,413333333;0,093333333;6,579545455;0;6,501515152;0,066666667;48,41496212;0;0,746666667;0,106666667;0,226666667;0,48;0,133333333;6,533333333;14;8;5;155;56;8;49;5
0,00556834;0,114285714;0,028571429;0;0;0,314285714;4,633333333;0,114285714;6,794285714;0,228571429;28,79428571;0;0,628571429;0,114285714;0,028571429;1,2;0,257142857;6,485714286;10;12;8;67;22;4;22;2
0,03266502;0,345454545;0,1;0,672727273;0,045454545;0,127272727;7,614882825;0,027272727;3,281385281;0,154545455;39,41688312;0;1,181818182;2,090909091;0,218181818;1;0,3;5,236363636;18;6;17;136;130;230;62;10
0,01231262;0,038461538;0;0,019230769;0;0,25;4,285714286;0,057692308;6,126984127;0,192307692;31,06746032;0;1,076923077;0,346153846;0,269230769;1,384615385;0,346153846;7,442307692;9;12;10;61;56;18;53;8
0,0316373;0,202531646;0,139240506;0,025316456;0,025316456;0,164556962;8,803415544;0,069620253;7,906913636;0,056962025;33,88084723;0,012658228;0,924050633;0,392405063;0,234177215;1,050632911;0,240506329;8,582278481;20;24;9;122;146;62;87;8
0,00820654;0,098039216;0;0,039215686;0;0,215686275;6,181269841;0,039215686;5,605974026;0,196078431;24,7874026;0;0,568627451;0,078431373;0;0,823529412;0,235294118;5;14;12;10;69;29;4;21;3
0,03267196;0,159722222;0,125;0,027777778;0,138888889;0,173611111;7,92949519;0,020833333;6,640078201;0,097222222;37,11884513;0,006944444;0,965277778;0,208333333;0,131944444;0,958333333;0,395833333;5,680555556;18;12;14;83;139;30;112;8
0,00860456;0,060606061;0,090909091;0;0,060606061;0,454545455;2,166666667;0,060606061;4,956521739;0,060606061;18,73913043;0,03030303;0,545454545;0,545454545;0,060606061;0,848484848;0,090909091;5;4;10;2;45;18;18;35;9
0,0234831;0,064935065;0;0,084415584;0,025974026;0,123376623;11,52222016;0,038961039;5,944421907;0,194805195;27,72506198;0;0,733766234;0,077922078;0,097402597;0,922077922;0,058441558;3,811688312;24;12;30;102;113;12;75;8
0,00353518;0,045454545;0,090909091;0;0,181818182;0;5;0;5,2;0,181818182;33,1;0;0,227272727;0,090909091;0,045454545;0,545454545;0,136363636;2,227272727;20;8;4;45;5;2;14;2
0,00406998;0;0,153846154;0;0;0,076923077;6,125;0;5,5;0,192307692;19,625;0;0,384615385;0;0,038461538;0,846153846;0,153846154;0,807692308;14;8;5;40;10;0;7;1
0,02132778;0,034965035;0,076923077;0,146853147;0,552447552;0,090909091;6,428983516;0,006993007;6,571031746;0,055944056;44,11795635;0;0,692307692;0,013986014;0,146853147;0,545454545;0,083916084;4,748251748;16;12;8;102;99;2;64;9
0,0014652;0;0;0;0;0,25;4,666666667;0;3;0,5;40,5;0;0,75;0,5;0,25;1,5;0,5;3,5;7;5;2;52;3;2;8;1
0,02256164;0,027777778;0,076388889;0,145833333;0,548611111;0,090277778;6,252171638;0,006944444;6,795464853;0,048611111;45,56621315;0;0,666666667;0,013888889;0,138888889;0,513888889;0,076388889;4,409722222;16;12;7;102;96;2;65;9
0,00490014;0,076923077;0,153846154;0;0;0,192307692;5,915555556;0,057692308;5,810909091;0,173076923;22,10727273;0;0,480769231;0,115384615;0;0,846153846;0,211538462;5,269230769;15;12;9;66;25;6;23;3
0,01560974;0,066666667;0,053333333;0,146666667;0,466666667;0,093333333;6,454545455;0;6,501515152;0,066666667;53,55132576;0;0,746666667;0,106666667;0,266666667;0,48;0,133333333;7,066666667;12;8;5;176;56;8;60;5
0,01411772;0,12962963;0,259259259;0,148148148;0,12962963;0,037037037;6,435087719;0;3,1;0,148148148;30,69166667;0;0,574074074;0,185185185;0,037037037;0,925925926;0,185185185;2,537037037;18;6;8;65;31;10;46;3
0,00129714;0,470588235;0,117647059;0,039215686;0,058823529;0,098039216;3,70890937;0,039215686;8,846153846;0,078431373;34,88461538;0,078431373;1,019607843;0,352941176;0,37254902;1,176470588;0,078431373;9,68627451;13;16;4;93;52;18;77;8
0,00870364;0,1;0,125;0,075;0,3;0,1;6,126923077;0;6,555555556;0,05;31,52777778;0;0,775;0,1;0,075;0,45;0,125;2,975;11;8;2;63;31;4;56;6
0,02146794;0,055172414;0,075862069;0,144827586;0,565517241;0,089655172;6,399221612;0,006896552;6,779365079;0,055172414;48,79503968;0;0,710344828;0,04137931;0,179310345;0,551724138;0,082758621;5,489655172;16;12;8;107;103;6;64;9
0,02802502;0,043298969;0,004123711;0;0,202061856;0,004123711;20,82539683;0;13,34920635;0,125773196;50,61111111;0;0,177319588;0;0;0,432989691;0,004123711;0,006185567;33;16;61;111;86;0;48;1
0,01540834;0,137254902;0,156862745;0,156862745;0,117647059;0,117647059;6,186917702;0;5,371031746;0,078431373;35,89434524;0;0,960784314;0,117647059;0,117647059;0,62745098;0,137254902;4,352941176;11;6;4;94;49;6;55;6
0,01413208;0,142857143;0,168831169;0,090909091;0,064935065;0,272727273;6,353084997;0,038961039;6,434920635;0,116883117;33,41855159;0;0,935064935;0,337662338;0,142857143;0,961038961;0,194805195;6,792207792;12;12;9;72;72;26;29;8
0,01261064;0,127659574;0,170212766;0,021276596;0,255319149;0,042553191;6,962962963;0,042553191;6,458333333;0,063829787;47,125;0;0,553191489;0,085106383;0,212765957;0,468085106;0,063829787;7,170212766;13;9;3;98;26;4;35;5
0,0727794;0,222826087;0,111413043;0,139945652;0,167119565;0,194293478;9,166523621;0,046195652;8,02697697;0,088315217;41,76800681;0,014945652;0,875;0,296195652;0,125;0,828804348;0,243206522;6,875;27;20;65;145;644;218;236;13
0,00448924;0,125;0,125;0;0,375;0;5;0,041666667;8;0,083333333;40;0;0,625;0,333333333;0,25;0,5;0,416666667;3,708333333;8;12;2;107;15;8;54;7
0,00529276;0,115384615;0;0;0;0,173076923;4,655555556;0,076923077;6,073989899;0,153846154;21,31035354;0;0,442307692;0,115384615;0;0,807692308;0,153846154;5,25;10;12;8;62;23;6;19;2
0,00471844;0,125;0,125;0;0,0625;0;4,833333333;0;5,333333333;0,1875;26,75;0;0,375;0,125;0,0625;0,875;0,1875;4,125;22;8;3;46;6;2;15;2
0,02139828;0,055172414;0,075862069;0,144827586;0,55862069;0,089655172;6,295650183;0,006896552;6,731746032;0,055172414;47,18492063;0;0,696551724;0,04137931;0,165517241;0,537931034;0,082758621;5,544827586;16;12;8;103;101;6;64;9
0,00479396;0,153846154;0;0,076923077;0;0;4,967948718;0,038461538;4,222222222;0,076923077;26,77777778;0;0,730769231;0;0,038461538;1,230769231;0,153846154;3,846153846;13;10;2;85;19;0;17;3
0,00139824;0,111111111;0,148148148;0,148148148;0;0,296296296;1,614583333;0,037037037;6,475;0,296296296;28,4;0;0,814814815;0,148148148;0,185185185;1,259259259;0;7,777777778;6;12;8;72;22;4;11;3
0,03504552;0,16744186;0,18372093;0,106976744;0,002325581;0,048837209;11,01193213;0,01627907;7,225458718;0,095348837;29,83490787;0,002325581;0,802325581;0,172093023;0,153488372;1,03255814;0,102325581;7,060465116;22;28;41;139;345;74;164;9
0,01532088;0,090909091;0,159090909;0,318181818;0;0,159090909;6,327564103;0;6,186666667;0,113636364;39,54666667;0;1,363636364;0,045454545;0,136363636;0,954545455;0,136363636;5,772727273;16;8;5;101;60;2;34;9
0,02195412;0,054054054;0,067567568;0,155405405;0,554054054;0,087837838;6,613507326;0,006756757;6,796031746;0,054054054;46,49920635;0;0,695945946;0,040540541;0,175675676;0,540540541;0,081081081;5,587837838;16;12;8;120;103;6;64;9
0,02161628;0,054794521;0,075342466;0,143835616;0,561643836;0,089041096;6,38731685;0,006849315;6,731746032;0,054794521;47,18492063;0;0,698630137;0,054794521;0,178082192;0,534246575;0,082191781;5,479452055;16;12;8;102;102;8;64;9
0,00562604;0,1;0,1;0;0,066666667;0;7,858974359;0,033333333;6,277777778;0,2;40,58333333;0;0,7;0,333333333;0,133333333;0,933333333;0,366666667;4,366666667;11;12;6;73;21;10;24;7
0,05115566;0,107033639;0,082568807;0,113149847;0,159021407;0,119266055;7,544899616;0,006116208;6,565189712;0,070336391;37,89857079;0;0,914373089;0,177370031;0,165137615;0,782874618;0,143730887;5,877675841;17;12;23;146;299;58;174;13
0,00351206;0,263157895;0,157894737;0;0;0,052631579;5,25;0,105263158;9,333333333;0,105263158;35;0;1,052631579;0,421052632;0,315789474;1,052631579;0,263157895;7,842105263;7;16;2;89;20;8;31;6
0,02146962;0,055172414;0,075862069;0,144827586;0,565517241;0,089655172;6,399221612;0,006896552;6,779365079;0,055172414;48,75337302;0;0,710344828;0,04137931;0,179310345;0,551724138;0,082758621;5,489655172;16;12;8;105;103;6;64;9
0,00633142;0,25;0,035714286;0;0;0,178571429;6,104166667;0,035714286;8,102564103;0,142857143;23,39102564;0;0,928571429;0,142857143;0,071428571;0,785714286;0,5;1,178571429;10;12;4;41;26;4;31;5
0,00590522;0,083333333;0;0,083333333;0;0;5,291666667;0;5,333333333;0,25;31,33333333;0;0,583333333;0;0;1,166666667;0;3,75;9;8;3;58;7;0;8;1
0,0025236;0,181818182;0,181818182;0;0;0,090909091;3;0;2,666666667;0,272727273;29,08333333;0;0,818181818;0,363636364;0;1,454545455;0,363636364;3,090909091;8;4;3;59;9;4;26;3
0,0218345;0,298245614;0,157894737;0,052631579;0;0,105263158;6,628643579;0,01754386;6,51247057;0,140350877;38,77560426;0,00877193;1,429824561;0,122807018;0,043859649;1,438596491;0,622807018;6,394736842;24;12;16;108;163;14;108;17
0,00139824;0,048780488;0,097560976;0,097560976;0,365853659;0,195121951;1,614583333;0,024390244;6,308333333;0,195121951;117,0229167;0;0,512195122;0,097560976;0,12195122;0,829268293;0;49,19512195;6;12;8;204;21;4;17;3
0,00139824;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;6,475;0,195121951;26,1125;0;0,536585366;0,097560976;0,12195122;0,829268293;0;5,12195122;6;12;8;63;22;4;17;3
0,02924048;0,145374449;0,178414097;0,099118943;0,268722467;0,046255507;10,83104762;0,015418502;7,47883089;0,079295154;42,75662753;0,002202643;0,715859031;0,158590308;0,147577093;0,876651982;0,0969163;5,348017621;22;28;36;139;325;72;289;9
0,00196802;0,090909091;0,181818182;0;0;0;7,75;0;2,666666667;0,272727273;19,5;0;0,272727273;0,181818182;0,090909091;0,909090909;0;2,636363636;10;4;3;42;3;2;9;1
0,02983014;0,082926829;0,156097561;0,087804878;0,112195122;0,126829268;6,469440225;0,019512195;6,352260021;0,12195122;27,93266865;0;0,746341463;0,029268293;0,058536585;0,770731707;0,097560976;5,170731707;18;12;25;122;153;6;44;7
0,01476544;0,06097561;0,06097561;0,134146341;0,43902439;0,134146341;6,605607708;0,012195122;6,701190476;0,06097561;51,30327381;0;0,695121951;0,170731707;0,219512195;0,512195122;0,134146341;6,597560976;13;13;5;174;57;14;71;5
0,01676224;0,116666667;0,1;0,183333333;0,166666667;0,116666667;6,42718254;0,016666667;6,402886003;0,133333333;46,62265512;0;0,966666667;0,1;0,166666667;0,8;0,133333333;8,45;11;12;8;110;58;6;29;6
0,0043282;0,058823529;0,117647059;0,058823529;0,470588235;0,235294118;6,0625;0;6;0,117647059;54,41666667;0;1,058823529;0,117647059;0,470588235;0,705882353;0,176470588;10,17647059;9;8;2;93;18;2;35;5
0,02504932;0,054054054;0,074324324;0,141891892;0,554054054;0,087837838;6,399221612;0,006756757;6,731746032;0,054054054;47,82777778;0;0,695945946;0,040540541;0,175675676;0,540540541;0,081081081;5,418918919;16;12;8;111;103;6;64;9
0,00909152;0,101694915;0;0;0;0,203389831;6,366720426;0,016949153;6,177777778;0,237288136;27,33333333;0;1,06779661;0,372881356;0,271186441;1,254237288;0,338983051;5,915254237;13;12;14;112;63;22;40;5
0,01909532;0,109375;0,140625;0,234375;0;0,203125;6,270538985;0;6,547845805;0,109375;40,98752834;0;1,453125;0,09375;0,203125;1;0,15625;8,6875;16;8;7;101;93;6;34;9
0,02825876;0,338888889;0,105555556;0,255555556;0,033333333;0,177777778;6,664143672;0,133333333;6,928477078;0,111111111;59,97942405;0,005555556;1,677777778;0,466666667;0,088888889;1,3;0,705555556;7,916666667;15;20;20;223;302;84;100;16
0,00129714;0,130434783;0;0,173913043;0;0,347826087;1,614583333;0,043478261;6,475;0,347826087;28,24375;0;0,956521739;0,173913043;0,217391304;1,47826087;0;9,043478261;6;12;8;72;22;4;11;3
0,02118686;0,188405797;0,115942029;0,246376812;0;0,101449275;6,491462363;0,014492754;3,12962963;0,173913043;36,12777778;0;1,463768116;0,086956522;0;1,391304348;0,376811594;4,188405797;16;6;12;92;101;6;44;7
0,00129714;0,115384615;0,115384615;0,153846154;0;0,307692308;1,614583333;0,038461538;3,2375;0,307692308;25,1625;0;0,846153846;0,153846154;0,192307692;1,307692308;0;5,384615385;6;6;8;70;22;4;11;3
0,0245564;0,254901961;0;0,352941176;0,049019608;0,088235294;7,256626082;0,019607843;5,908116883;0,274509804;44,15087933;0;1,588235294;0,176470588;0,039215686;1,882352941;0,549019608;6,421568627;24;12;28;143;162;18;73;9
0,00129714;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,01551594;0,067567568;0,054054054;0,148648649;0,459459459;0,081081081;6,528977273;0;6,483333333;0,067567568;52,33541667;0;0,72972973;0,054054054;0,243243243;0,459459459;0,108108108;6,432432432;12;8;5;176;54;4;47;5
0,01931348;0,156862745;0,137254902;0,039215686;0,058823529;0,068627451;6,980531915;0,039215686;6,295776398;0,147058824;35,22965839;0;0,803921569;0,323529412;0,18627451;0,843137255;0,254901961;2,990196078;17;12;15;122;82;33;110;16
